person_age,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
38.0,2,78263.0,14,20000.0,11.11,0.26,13.0,693,0,1,0,0,1,0,0,0,0,0
39.0,1,78884.0,18,20000.0,10.74,0.25,17.0,627,0,1,0,0,1,0,0,0,0,1
37.0,1,78995.0,12,20000.0,10.25,0.25,16.0,627,0,1,0,0,1,0,0,0,1,0
37.0,1,79134.0,14,20000.0,16.71,0.25,17.0,635,0,1,0,0,1,0,1,0,0,0
36.0,1,79299.0,15,20000.0,15.33,0.25,15.0,653,0,1,0,0,1,1,0,0,0,0
38.0,3,81086.0,14,20000.0,14.59,0.25,14.0,707,1,0,0,0,1,1,0,0,0,0
38.0,1,26352.0,15,3000.0,13.43,0.11,17.0,702,1,0,0,0,0,0,1,0,0,0
39.0,2,87371.0,17,20000.0,12.69,0.23,14.0,553,1,0,0,0,1,0,0,1,0,0
40.0,3,26296.0,15,1500.0,11.12,0.06,14.0,591,0,0,0,0,0,0,1,0,0,0
41.0,2,90936.0,20,20000.0,11.14,0.22,11.0,689,0,0,0,0,1,0,0,0,1,0
39.0,3,26890.0,17,6000.0,6.03,0.22,12.0,640,1,0,0,1,0,0,0,1,0,0
36.0,5,92850.0,18,20000.0,13.22,0.22,12.0,556,1,0,0,0,1,0,0,1,0,0
50.0,5,92903.0,29,20000.0,11.99,0.22,17.0,730,1,0,0,0,1,0,0,0,1,0
38.0,1,26961.0,18,4750.0,15.23,0.18,16.0,589,1,0,0,1,0,1,0,0,0,0
36.0,2,26792.0,14,2100.0,8.49,0.08,12.0,684,0,0,0,1,0,0,0,0,0,1
41.0,3,26985.0,20,3500.0,13.61,0.13,12.0,716,0,0,0,1,0,0,1,0,0,0
36.0,2,27434.0,15,8000.0,6.99,0.29,17.0,590,1,0,0,0,0,1,0,0,0,0
36.0,2,101687.0,9,20000.0,9.64,0.2,16.0,653,0,1,0,0,1,1,0,0,0,0
40.0,4,88660.0,14,20000.0,14.54,0.23,11.0,700,0,1,0,0,1,0,0,1,0,0
36.0,1,124428.0,15,20000.0,13.79,0.16,17.0,545,1,0,0,0,1,0,0,0,0,0
37.0,3,111662.0,12,20000.0,14.46,0.18,15.0,633,0,1,0,0,1,0,0,0,0,0
38.0,2,132850.0,17,20000.0,6.91,0.15,13.0,600,1,0,0,0,1,0,1,0,0,0
40.0,1,132787.0,17,20000.0,10.38,0.15,16.0,684,1,0,0,0,1,1,0,0,0,0
41.0,2,133500.0,20,20000.0,6.91,0.15,16.0,572,1,0,0,0,1,0,1,0,0,0
37.0,1,130755.0,14,20000.0,16.32,0.15,15.0,655,0,1,0,0,1,0,1,0,0,0
37.0,1,144867.0,12,20000.0,13.47,0.14,11.0,593,0,0,0,0,1,0,0,0,0,1
36.0,2,156905.0,16,20000.0,11.01,0.13,14.0,679,0,0,0,0,1,1,0,0,0,0
39.0,2,28431.0,16,6400.0,8.9,0.23,14.0,699,0,0,0,1,0,0,0,1,0,0
41.0,1,181078.0,20,20000.0,19.47,0.11,15.0,620,0,0,0,0,1,0,0,0,1,0
39.0,2,180805.0,19,20000.0,10.08,0.11,17.0,635,0,0,0,0,1,0,1,0,0,0
45.0,1,28432.0,25,7000.0,7.29,0.25,15.0,714,0,0,0,1,0,0,0,0,1,0
40.0,3,208554.0,15,20000.0,11.01,0.1,13.0,706,1,0,0,0,1,0,0,0,0,0
42.0,1,1067921.0,20,20000.0,11.01,0.02,17.0,529,1,0,0,0,1,1,0,0,0,0
40.0,4,28911.0,18,7750.0,7.88,0.27,16.0,660,0,0,0,1,0,0,0,1,0,0
36.0,2,28653.0,13,12000.0,11.48,0.42,11.0,581,1,0,0,1,0,0,0,0,0,1
40.0,2,18212.0,14,1000.0,9.25,0.05,11.0,634,1,0,0,0,1,0,0,1,0,0
41.0,2,29165.0,18,10000.0,10.38,0.34,16.0,628,1,0,0,1,0,0,1,0,0,0
47.0,5,22823.0,23,1000.0,14.84,0.04,16.0,654,0,1,0,0,1,0,1,0,0,0
38.0,2,59168.0,17,19000.0,14.96,0.32,16.0,661,0,1,0,0,1,0,0,1,0,0
38.0,3,29592.0,13,7750.0,12.53,0.26,14.0,695,0,1,0,0,0,0,1,0,0,0
36.0,2,29875.0,13,6200.0,10.65,0.21,16.0,613,0,0,0,0,0,0,0,0,0,1
37.0,2,124630.0,16,18550.0,7.88,0.15,12.0,682,0,0,0,0,1,0,0,0,0,0
38.0,2,29807.0,13,1500.0,6.03,0.05,16.0,667,1,0,0,0,0,0,0,0,0,0
42.0,1,181300.0,19,18400.0,11.01,0.1,17.0,683,0,0,0,0,1,0,0,1,0,0
38.0,2,48932.0,14,18225.0,12.42,0.37,17.0,625,0,1,0,0,1,1,0,0,0,0
42.0,4,55147.0,24,18200.0,10.83,0.33,14.0,719,0,1,0,0,1,0,0,0,0,0
37.0,3,70670.0,13,18200.0,10.99,0.26,11.0,681,0,1,0,0,1,0,0,1,0,0
41.0,1,29856.0,20,1500.0,11.01,0.05,15.0,611,1,0,0,0,0,0,0,1,0,0
43.0,1,44969.0,18,18000.0,11.71,0.4,16.0,611,0,1,0,0,1,0,0,0,1,0
37.0,1,52926.0,17,18000.0,8.88,0.34,16.0,722,0,1,0,0,1,0,0,0,0,1
43.0,4,60933.0,21,18000.0,14.35,0.3,16.0,705,0,1,0,0,1,0,0,0,1,0
45.0,2,29767.0,22,4000.0,13.49,0.13,13.0,619,1,0,0,0,0,0,0,0,0,1
45.0,1,59340.0,26,18000.0,13.85,0.3,15.0,568,0,1,0,0,1,0,0,1,0,0
40.0,4,67232.0,17,18000.0,7.88,0.27,14.0,724,0,1,0,0,1,0,1,0,0,0
39.0,1,84942.0,13,18000.0,11.14,0.21,14.0,540,1,0,0,0,1,0,0,0,1,0
39.0,2,89423.0,15,18000.0,11.01,0.2,15.0,578,1,0,0,0,1,1,0,0,0,0
44.0,3,29677.0,21,7750.0,15.58,0.26,13.0,557,1,0,0,0,0,0,1,0,0,0
36.0,2,29610.0,17,4000.0,14.72,0.14,15.0,700,0,0,0,1,0,0,0,0,0,1
38.0,2,93632.0,17,18000.0,10.65,0.19,11.0,717,0,0,0,0,1,0,0,0,0,1
43.0,1,76870.0,19,18000.0,17.27,0.23,14.0,684,0,1,0,0,1,0,0,1,0,0
38.0,1,97920.0,15,18000.0,10.59,0.18,16.0,664,1,0,0,0,1,0,0,0,0,0
36.0,1,99685.0,10,18000.0,13.22,0.18,17.0,533,1,0,0,0,1,0,1,0,0,0
48.0,1,100112.0,25,18000.0,7.51,0.18,16.0,611,1,0,0,0,1,0,1,0,0,0
47.0,1,29778.0,23,5100.0,11.01,0.17,16.0,710,0,0,0,0,0,0,1,0,0,0
40.0,3,103074.0,15,18000.0,11.48,0.17,13.0,713,1,0,0,0,1,0,1,0,0,0
43.0,1,108880.0,17,18000.0,13.11,0.17,12.0,657,0,0,0,0,1,0,0,1,0,0
36.0,1,151123.0,16,18000.0,11.11,0.12,11.0,670,1,0,0,0,1,0,1,0,0,0
36.0,3,156729.0,14,18000.0,11.71,0.11,14.0,670,1,0,0,0,1,0,0,1,0,0
44.0,1,29953.0,20,5000.0,14.74,0.17,15.0,597,1,0,0,1,0,1,0,0,0,0
39.0,1,202824.0,19,18000.0,17.93,0.09,11.0,689,0,1,0,0,1,0,1,0,0,0
36.0,2,29529.0,14,1500.0,9.63,0.05,16.0,622,0,0,0,0,0,0,0,0,0,0
50.0,3,102920.0,28,17500.0,13.49,0.17,17.0,653,0,0,0,0,1,0,1,0,0,0
38.0,1,62338.0,20,17000.0,10.38,0.27,11.0,704,0,1,0,0,1,0,1,0,0,0
49.0,3,85030.0,25,17000.0,11.71,0.2,16.0,693,1,0,0,0,1,1,0,0,0,0
46.0,2,87268.0,26,17000.0,8.88,0.19,15.0,573,1,0,0,0,1,0,0,0,1,0
42.0,2,90990.0,22,17000.0,7.9,0.19,15.0,558,0,0,0,0,1,0,0,1,0,0
40.0,2,114761.0,17,17000.0,10.0,0.15,15.0,628,0,0,0,0,1,0,0,0,1,0
49.0,1,104625.0,26,16875.0,7.51,0.16,14.0,657,1,0,0,0,1,0,0,0,1,0
37.0,2,30783.0,13,10625.0,13.06,0.35,12.0,649,1,0,0,1,0,0,0,0,0,1
36.0,2,30771.0,12,11500.0,7.29,0.37,12.0,691,0,0,0,0,0,0,0,1,0,0
38.0,1,57477.0,12,16500.0,7.9,0.29,16.0,631,0,1,0,0,1,0,0,0,0,0
43.0,1,30948.0,23,10000.0,9.62,0.32,17.0,678,1,0,0,0,0,1,0,0,0,0
36.0,3,87216.0,15,16500.0,13.61,0.19,11.0,658,1,0,0,0,1,0,0,0,0,1
48.0,4,111439.0,23,16500.0,12.69,0.15,15.0,630,1,0,0,0,1,0,0,0,0,0
36.0,5,44266.0,17,16000.0,8.9,0.36,17.0,663,0,1,0,0,1,0,0,0,1,0
44.0,1,44211.0,20,16000.0,11.49,0.36,13.0,610,0,1,0,0,1,0,0,0,1,0
39.0,1,53445.0,17,16000.0,11.01,0.3,16.0,648,0,1,0,0,1,0,0,1,0,0
41.0,1,55028.0,16,16000.0,12.99,0.29,14.0,634,0,1,0,0,1,0,0,1,0,0
36.0,4,30809.0,14,3000.0,8.7,0.1,12.0,681,1,0,0,0,0,0,1,0,0,0
36.0,3,53957.0,18,16000.0,14.65,0.3,11.0,651,0,1,0,0,1,0,0,0,0,0
50.0,3,61500.0,24,16000.0,7.9,0.26,17.0,663,0,1,0,0,1,0,0,0,1,0
36.0,2,31553.0,11,8700.0,12.23,0.28,14.0,661,0,1,0,0,0,1,0,0,0,0
37.0,2,72791.0,15,16000.0,11.01,0.22,15.0,663,1,0,0,0,1,0,0,0,0,0
42.0,2,66014.0,21,16000.0,12.87,0.24,14.0,711,0,1,0,0,1,0,0,0,0,0
38.0,3,73041.0,15,16000.0,13.22,0.22,14.0,687,0,0,0,0,1,0,0,0,0,1
37.0,1,31728.0,14,1600.0,11.01,0.05,14.0,616,0,0,0,0,0,1,0,0,0,0
39.0,1,79003.0,11,16000.0,11.83,0.2,16.0,603,1,0,0,0,1,0,1,0,0,0
39.0,2,81628.0,18,16000.0,10.99,0.2,16.0,574,1,0,0,0,1,0,0,0,0,1
39.0,3,85314.0,17,16000.0,7.9,0.19,14.0,635,0,0,0,0,1,0,0,1,0,0
40.0,2,84658.0,19,16000.0,11.99,0.19,12.0,645,1,0,0,0,1,0,0,0,0,0
48.0,5,86302.0,23,16000.0,9.25,0.19,17.0,650,1,0,0,0,1,0,0,0,1,0
49.0,1,83706.0,27,16000.0,14.96,0.19,12.0,692,0,1,0,0,1,0,1,0,0,0
42.0,2,27464.0,20,1000.0,7.29,0.04,13.0,675,1,0,0,0,1,0,0,0,0,0
38.0,1,30807.0,20,1000.0,8.0,0.03,16.0,656,0,0,0,0,1,1,0,0,0,0
37.0,1,32239.0,13,6000.0,8.59,0.19,12.0,586,1,0,0,1,0,0,0,1,0,0
36.0,2,33842.0,11,1000.0,11.49,0.03,12.0,695,1,0,0,0,1,1,0,0,0,0
41.0,4,35417.0,18,1000.0,11.01,0.03,13.0,688,1,0,0,0,1,1,0,0,0,0
46.0,4,42945.0,23,1000.0,7.9,0.02,12.0,633,1,0,0,0,1,0,0,0,0,1
41.0,2,32925.0,21,10300.0,16.29,0.31,14.0,661,0,1,0,0,0,0,0,0,1,0
45.0,3,47061.0,22,1000.0,14.72,0.02,12.0,706,0,0,0,0,1,0,0,0,0,0
40.0,2,48924.0,19,1000.0,15.23,0.02,14.0,582,0,0,0,0,1,1,0,0,0,0
37.0,5,53487.0,16,1000.0,5.42,0.02,13.0,682,0,0,0,0,1,1,0,0,0,0
36.0,1,51125.0,14,1000.0,7.51,0.02,14.0,620,0,1,0,0,1,0,1,0,0,0
38.0,2,73546.0,17,1000.0,9.45,0.01,17.0,653,0,0,0,0,1,0,0,0,1,0
41.0,2,33032.0,18,6000.0,12.21,0.18,16.0,507,0,1,0,0,0,0,0,0,0,0
44.0,2,33180.0,22,6200.0,6.03,0.19,16.0,691,1,0,0,0,0,0,0,0,0,0
45.0,2,33084.0,21,4000.0,7.88,0.12,12.0,577,0,0,0,1,0,0,0,1,0,0
36.0,4,33173.0,12,4500.0,7.66,0.14,11.0,678,0,0,0,1,0,0,0,1,0,0
36.0,1,21016.0,11,1200.0,13.06,0.06,15.0,617,1,0,0,0,1,0,0,0,1,0
44.0,3,21033.0,23,1200.0,7.66,0.06,14.0,657,1,0,0,0,1,0,0,0,0,0
39.0,1,23169.0,16,1200.0,14.74,0.05,11.0,667,0,1,0,0,1,0,0,0,0,0
36.0,4,23941.0,14,1200.0,9.62,0.05,14.0,738,1,0,0,0,1,0,0,0,0,0
36.0,2,35667.0,9,1200.0,12.42,0.03,15.0,641,1,0,0,0,1,0,0,1,0,0
36.0,2,33396.0,14,6000.0,7.14,0.18,15.0,677,0,0,0,1,0,0,1,0,0,0
41.0,2,69596.0,18,1200.0,15.99,0.02,12.0,708,1,0,0,0,1,0,0,0,1,0
37.0,1,103088.0,16,1200.0,8.9,0.01,13.0,667,0,0,0,0,1,0,0,0,0,1
45.0,1,33430.0,20,6000.0,5.99,0.18,13.0,649,0,1,0,0,0,0,0,0,1,0
40.0,2,33760.0,17,6925.0,9.99,0.21,15.0,680,1,0,0,0,0,1,0,0,0,0
39.0,3,33560.0,16,4800.0,8.59,0.14,17.0,666,1,0,0,0,0,0,1,0,0,0
38.0,5,46060.0,16,1375.0,6.91,0.03,11.0,686,0,0,0,0,1,0,0,0,0,1
38.0,1,33911.0,13,4700.0,13.92,0.14,13.0,590,1,0,0,0,0,0,0,1,0,0
37.0,1,32846.0,18,1500.0,6.91,0.05,17.0,646,1,0,0,0,1,1,0,0,0,0
41.0,4,34052.0,21,1500.0,12.99,0.04,15.0,659,0,0,0,0,1,0,0,0,0,0
48.0,1,35430.0,26,1500.0,7.51,0.04,15.0,596,1,0,0,0,1,0,0,1,0,0
42.0,2,37342.0,20,1500.0,12.98,0.04,14.0,703,0,0,0,0,1,0,0,0,0,1
40.0,2,38121.0,18,1500.0,13.72,0.04,14.0,695,0,1,0,0,1,0,0,1,0,0
50.0,2,35408.0,26,1500.0,10.39,0.04,15.0,704,0,1,0,0,1,0,0,0,1,0
42.0,2,43092.0,21,1500.0,7.37,0.03,12.0,692,0,0,0,0,1,0,0,1,0,0
41.0,3,43489.0,21,1500.0,12.87,0.03,14.0,715,1,0,0,0,1,0,0,0,0,1
43.0,3,34524.0,20,6250.0,11.01,0.18,13.0,607,0,1,0,0,0,0,1,0,0,0
41.0,4,39621.0,15,1500.0,14.74,0.04,17.0,702,0,1,0,0,1,0,1,0,0,0
48.0,1,41204.0,22,1500.0,14.74,0.04,11.0,627,0,1,0,0,1,0,1,0,0,0
36.0,1,34701.0,12,3075.0,15.62,0.09,12.0,585,0,1,0,0,0,0,0,0,0,1
39.0,1,48037.0,15,1500.0,10.36,0.03,16.0,710,0,1,0,0,1,0,0,0,0,0
40.0,3,60935.0,19,1500.0,9.32,0.02,16.0,642,1,0,0,0,1,0,0,0,0,0
43.0,5,62757.0,22,1500.0,11.86,0.02,11.0,696,1,0,0,0,1,0,0,0,0,1
45.0,3,63513.0,24,1500.0,8.94,0.02,13.0,674,0,0,0,0,1,0,0,1,0,0
44.0,1,34111.0,22,3500.0,8.94,0.1,12.0,660,1,0,0,1,0,0,0,0,0,1
48.0,1,34748.0,22,7500.0,7.74,0.22,16.0,673,1,0,0,0,0,0,1,0,0,0
41.0,1,66869.0,18,1500.0,5.99,0.02,15.0,681,1,0,0,0,1,0,0,0,0,1
41.0,2,76680.0,19,1500.0,8.0,0.02,17.0,536,1,0,0,0,1,0,0,0,1,0
45.0,2,90464.0,22,1500.0,13.61,0.02,13.0,710,0,0,0,0,1,0,0,1,0,0
38.0,3,97036.0,14,1500.0,11.49,0.02,16.0,503,1,0,0,0,1,1,0,0,0,0
36.0,3,107593.0,15,1500.0,11.36,0.01,14.0,651,1,0,0,0,1,0,0,0,1,0
40.0,2,108948.0,17,1500.0,14.27,0.01,14.0,637,1,0,0,0,1,1,0,0,0,0
37.0,1,35135.0,17,1800.0,6.76,0.05,12.0,653,1,0,0,0,0,1,0,0,0,0
42.0,1,17421.0,23,1700.0,13.16,0.1,13.0,631,1,0,0,0,1,1,0,0,0,0
44.0,2,33160.0,22,1700.0,6.99,0.05,15.0,708,0,0,0,0,1,1,0,0,0,0
39.0,1,35606.0,16,8000.0,10.37,0.22,14.0,669,1,0,0,0,0,0,0,1,0,0
37.0,5,54119.0,13,1700.0,10.59,0.03,17.0,736,0,1,0,0,1,0,0,0,1,0
41.0,1,18276.0,17,1800.0,11.01,0.1,17.0,667,0,0,0,0,1,0,0,0,1,0
40.0,1,23743.0,19,1800.0,11.99,0.08,13.0,564,1,0,0,0,1,0,0,0,0,1
37.0,2,32776.0,14,1800.0,11.36,0.05,11.0,657,0,0,0,0,1,0,0,1,0,0
36.0,1,55101.0,14,1800.0,14.27,0.03,15.0,609,0,0,0,0,1,0,0,0,0,0
36.0,5,35616.0,12,5375.0,11.11,0.15,13.0,627,1,0,0,1,0,0,1,0,0,0
39.0,2,53896.0,17,1800.0,14.91,0.03,17.0,629,0,1,0,0,1,0,0,1,0,0
37.0,4,35754.0,18,4000.0,6.54,0.11,17.0,644,1,0,0,0,0,0,0,0,0,1
37.0,2,61315.0,12,1800.0,8.9,0.03,11.0,687,0,0,0,0,1,0,0,0,0,1
37.0,4,62609.0,19,1800.0,7.51,0.03,14.0,568,0,0,0,0,1,0,0,0,0,0
49.0,4,35683.0,27,12000.0,11.01,0.34,16.0,645,1,0,0,0,0,0,0,1,0,0
36.0,4,188580.0,14,1800.0,8.0,0.01,16.0,641,1,0,0,0,1,0,1,0,0,0
43.0,3,14341.0,20,1950.0,11.01,0.14,11.0,707,0,1,0,0,1,1,0,0,0,0
42.0,2,49083.0,19,1950.0,11.86,0.04,17.0,677,0,0,0,0,1,0,0,0,0,0
36.0,2,109359.0,15,1950.0,12.42,0.02,15.0,585,1,0,0,0,1,0,0,0,0,0
39.0,2,15100.0,19,2000.0,10.65,0.13,11.0,622,0,1,0,0,1,0,0,0,0,1
37.0,4,35648.0,18,7750.0,11.01,0.22,16.0,759,0,0,0,0,0,0,0,0,0,0
48.0,2,19058.0,26,2000.0,12.84,0.1,14.0,667,0,0,0,0,1,0,0,0,0,0
47.0,4,22693.0,24,2000.0,7.29,0.09,11.0,680,1,0,0,0,1,1,0,0,0,0
39.0,2,23967.0,17,2000.0,7.88,0.08,12.0,676,1,0,0,0,1,1,0,0,0,0
45.0,5,24203.0,19,2000.0,8.49,0.08,12.0,680,1,0,0,0,1,0,0,0,0,1
48.0,1,24526.0,26,2000.0,13.47,0.08,12.0,508,1,0,0,0,1,0,0,0,1,0
43.0,2,35523.0,23,5000.0,7.88,0.14,11.0,697,1,0,0,1,0,0,0,1,0,0
42.0,2,25540.0,18,2000.0,20.0,0.08,13.0,713,0,0,0,0,1,0,0,0,1,0
46.0,2,35456.0,25,10000.0,11.58,0.28,11.0,577,0,0,0,0,0,0,0,0,1,0
39.0,3,30296.0,14,2000.0,10.99,0.07,11.0,674,0,0,0,0,1,0,0,1,0,0
39.0,3,36136.0,16,1800.0,7.37,0.05,11.0,685,1,0,0,1,0,0,0,0,0,1
41.0,4,29995.0,17,2000.0,7.75,0.07,17.0,666,0,1,0,0,1,0,0,0,1,0
36.0,4,36229.0,11,1250.0,11.83,0.03,15.0,655,0,0,0,1,0,0,0,0,0,1
44.0,2,31331.0,19,2000.0,11.01,0.06,13.0,712,1,0,0,0,1,0,0,1,0,0
37.0,1,32938.0,15,2000.0,13.16,0.06,16.0,621,0,0,0,0,1,1,0,0,0,0
39.0,1,35072.0,14,2000.0,11.01,0.06,14.0,668,1,0,0,0,1,0,0,0,0,1
39.0,2,36921.0,16,8000.0,9.63,0.22,17.0,641,1,0,0,1,0,0,1,0,0,0
48.0,3,37097.0,28,2100.0,12.42,0.06,14.0,701,1,0,0,0,0,0,1,0,0,0
44.0,2,123674.0,24,15000.0,8.94,0.12,12.0,623,0,0,0,0,1,0,0,1,0,0
46.0,3,123209.0,19,15000.0,13.22,0.12,17.0,716,1,0,0,0,1,0,0,0,1,0
44.0,1,130571.0,23,15000.0,13.57,0.11,12.0,568,1,0,0,0,1,0,0,1,0,0
37.0,2,37308.0,16,4800.0,16.29,0.13,11.0,693,1,0,0,1,0,1,0,0,0,0
36.0,1,145110.0,15,15000.0,12.99,0.1,15.0,661,1,0,0,0,1,0,1,0,0,0
36.0,2,147248.0,14,15000.0,11.01,0.1,17.0,699,1,0,0,0,1,0,1,0,0,0
39.0,2,37327.0,19,10375.0,8.9,0.28,13.0,699,1,0,0,0,0,1,0,0,0,0
38.0,1,270988.0,14,15000.0,15.62,0.06,17.0,571,1,0,0,0,1,1,0,0,0,0
37.0,3,634797.0,15,15000.0,11.01,0.02,12.0,747,0,0,0,0,1,0,0,0,0,1
37.0,4,76639.0,19,14900.0,9.63,0.19,13.0,625,1,0,0,0,1,0,0,0,0,0
37.0,1,58428.0,18,14725.0,11.01,0.25,11.0,611,0,1,0,0,1,0,0,0,0,0
36.0,2,37107.0,12,2000.0,14.26,0.05,12.0,667,0,0,0,0,1,0,0,1,0,0
41.0,2,39880.0,18,2000.0,10.99,0.05,12.0,667,0,1,0,0,1,1,0,0,0,0
48.0,2,39842.0,28,2000.0,17.27,0.05,16.0,652,0,1,0,0,1,0,0,0,0,1
38.0,2,40430.0,16,2000.0,16.89,0.05,14.0,651,0,1,0,0,1,0,0,0,0,1
45.0,2,37619.0,22,1000.0,15.23,0.03,11.0,689,0,0,0,0,0,0,0,1,0,0
43.0,2,72723.0,19,2000.0,12.53,0.03,17.0,697,1,0,0,0,1,0,0,0,0,0
44.0,3,79027.0,23,2000.0,7.9,0.03,14.0,651,0,0,0,0,1,0,0,1,0,0
43.0,2,84085.0,25,2000.0,8.9,0.02,17.0,676,1,0,0,0,1,0,0,0,0,0
37.0,1,36758.0,13,8000.0,11.01,0.22,17.0,646,0,0,0,0,0,0,1,0,0,0
43.0,3,103049.0,17,2000.0,6.62,0.02,14.0,681,1,0,0,0,1,0,0,0,1,0
36.0,2,447300.0,16,2000.0,11.01,0.0,14.0,638,0,1,0,0,1,0,0,0,0,0
40.0,1,37031.0,17,5000.0,13.43,0.14,11.0,661,0,0,0,1,0,0,1,0,0,0
38.0,1,42821.0,14,2100.0,14.72,0.05,13.0,662,0,0,0,0,1,0,0,0,0,0
38.0,2,12742.0,16,2200.0,9.63,0.17,17.0,677,0,1,0,0,1,1,0,0,0,0
39.0,3,41724.0,16,14000.0,17.58,0.34,16.0,740,0,1,0,0,1,0,1,0,0,0
38.0,2,36921.0,16,2200.0,11.01,0.06,11.0,692,1,0,0,0,1,0,0,0,0,0
36.0,2,65696.0,12,2225.0,10.59,0.03,14.0,636,0,1,0,0,1,0,1,0,0,0
36.0,1,63904.0,11,2250.0,5.42,0.04,14.0,628,1,0,0,0,1,0,1,0,0,0
39.0,2,37071.0,15,2300.0,14.79,0.06,15.0,685,0,0,0,0,1,0,0,0,0,0
46.0,3,37057.0,25,3050.0,7.88,0.08,14.0,650,0,0,0,0,0,0,0,0,0,1
38.0,2,27199.0,16,2350.0,14.17,0.09,16.0,655,0,0,0,0,1,0,0,0,0,0
37.0,1,49169.0,16,2350.0,7.88,0.05,12.0,544,1,0,0,0,1,0,0,1,0,0
40.0,4,20019.0,20,2375.0,11.11,0.12,12.0,727,0,0,0,0,1,0,0,1,0,0
36.0,2,16934.0,12,2400.0,17.49,0.14,11.0,674,0,1,0,0,1,1,0,0,0,0
37.0,5,18099.0,14,2400.0,11.01,0.13,11.0,741,0,1,0,0,1,0,0,0,0,0
49.0,2,19237.0,24,2400.0,9.91,0.12,17.0,607,0,1,0,0,1,1,0,0,0,0
39.0,1,37120.0,16,7200.0,14.96,0.19,11.0,682,0,1,0,0,0,0,0,1,0,0
36.0,1,27288.0,10,2400.0,14.11,0.09,11.0,615,1,0,0,0,1,0,0,0,1,0
37.0,4,30371.0,13,2400.0,11.71,0.08,11.0,719,0,0,0,0,1,0,0,0,1,0
39.0,5,39978.0,16,2400.0,8.88,0.06,17.0,698,0,0,0,0,1,0,0,0,1,0
47.0,2,37113.0,23,8000.0,11.01,0.22,17.0,591,1,0,0,1,0,1,0,0,0,0
40.0,4,43013.0,20,2400.0,11.01,0.06,16.0,660,0,0,0,0,1,1,0,0,0,0
36.0,5,39124.0,12,2400.0,18.79,0.06,14.0,609,0,1,0,0,1,0,0,1,0,0
36.0,2,47263.0,13,2400.0,18.39,0.05,12.0,655,0,0,0,0,1,0,0,0,1,0
37.0,2,54573.0,15,2400.0,9.91,0.04,16.0,615,1,0,0,0,1,0,0,0,0,1
36.0,3,69873.0,14,2400.0,10.0,0.03,15.0,697,1,0,0,0,1,1,0,0,0,0
36.0,2,73131.0,14,2400.0,5.79,0.03,17.0,600,1,0,0,0,1,0,0,0,1,0
37.0,4,120990.0,10,2400.0,9.99,0.02,16.0,711,1,0,0,0,1,0,0,0,0,0
38.0,3,36871.0,15,10000.0,11.22,0.27,17.0,598,0,0,0,0,0,0,0,0,1,0
44.0,3,37167.0,20,7500.0,11.01,0.2,16.0,627,1,0,0,0,0,0,0,0,1,0
37.0,2,37522.0,14,1200.0,11.99,0.03,15.0,683,0,0,0,1,0,0,0,1,0,0
44.0,3,121035.0,21,13500.0,8.9,0.11,17.0,600,0,0,0,0,1,1,0,0,0,0
39.0,3,242263.0,16,13500.0,11.49,0.06,14.0,605,1,0,0,0,1,0,0,0,0,1
36.0,3,41073.0,12,13475.0,15.68,0.33,15.0,669,0,1,0,0,1,0,0,1,0,0
39.0,1,76600.0,18,13200.0,9.88,0.17,11.0,643,1,0,0,0,1,0,0,0,0,1
42.0,2,38119.0,17,7200.0,11.99,0.19,17.0,655,0,0,0,0,0,0,0,0,0,1
40.0,1,76433.0,20,13050.0,11.48,0.17,15.0,539,0,0,0,0,1,0,1,0,0,0
42.0,4,44235.0,15,13000.0,12.73,0.29,16.0,706,0,1,0,0,1,0,0,1,0,0
42.0,1,47031.0,17,13000.0,11.01,0.28,11.0,684,0,1,0,0,1,0,0,1,0,0
38.0,1,38473.0,20,5850.0,13.49,0.15,11.0,630,1,0,0,0,0,0,0,0,0,1
37.0,4,38527.0,13,3000.0,9.99,0.08,16.0,669,1,0,0,0,0,1,0,0,0,0
45.0,2,27752.0,25,2500.0,5.99,0.09,11.0,614,0,0,0,0,1,0,0,0,0,1
42.0,3,32579.0,21,2500.0,10.37,0.08,14.0,660,1,0,0,0,1,0,0,0,1,0
36.0,5,38081.0,18,2500.0,8.9,0.07,13.0,716,1,0,0,0,1,1,0,0,0,0
42.0,3,39655.0,19,2500.0,7.49,0.06,17.0,739,0,1,0,0,1,0,0,0,0,0
36.0,4,44353.0,13,2500.0,9.76,0.06,15.0,640,1,0,0,0,1,1,0,0,0,0
36.0,2,39064.0,14,5300.0,10.65,0.14,13.0,543,1,0,0,0,0,1,0,0,0,0
41.0,1,39654.0,21,6000.0,11.01,0.15,12.0,560,0,0,0,0,0,0,0,0,1,0
47.0,1,58536.0,26,2500.0,14.65,0.04,17.0,659,0,0,0,0,1,0,0,1,0,0
37.0,2,58570.0,14,2500.0,9.62,0.04,12.0,671,1,0,0,0,1,0,0,0,1,0
36.0,1,39396.0,11,12000.0,10.37,0.3,11.0,557,1,0,0,0,0,0,0,0,0,0
